Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
E. globulus,17/01/2011,1,Elv,640,1093,Sustained drought,-0.623690098,0.002395921,1046.147571,0.022316761,0.917617263,6,0,1.420000017,20.5122776,20.49424362,20.14221382,640.4182739,641.6393433,14.92744827,14.97149754,61.82115173,62.003582,299.4281006,0.11821638
E. globulus,17/01/2011,1,Elv,640,1093,Sustained drought,-0.604330829,0.002290047,1051.799859,0.021327411,0.917411312,6,0,1.420000017,20.51253891,20.49263191,20.14216423,640.4361572,641.619751,14.92908192,14.97117996,61.82682037,62.00115967,299.4169617,0.100305282
E. globulus,17/01/2011,1,Elv,640,1093,Sustained drought,-0.62528154,0.002159822,1092.516566,0.02011218,0.917213615,6,0,1.420000017,20.51205635,20.49093819,20.14211464,640.4119873,641.6392212,14.93099117,14.97069359,61.8362999,62.00072861,299.3936768,0.118216157
E. globulus,17/01/2011,1,Elv,640,1093,Sustained drought,-0.616398807,0.002160974,1085.725345,0.020121982,0.917174132,6,0,1.420000017,20.51244926,20.49057198,20.14253998,640.4196167,641.6290283,14.93079472,14.9705162,61.83409882,61.99860382,299.395813,0.106036551
E. globulus,17/01/2011,1,Elv,640,1093,Sustained drought,-0.610283014,0.002158219,1081.803343,0.020093352,0.917034401,6,0,1.420000017,20.51233101,20.4904747,20.14300728,640.4360352,641.6331787,14.93212509,14.97178841,61.83995819,62.00422287,299.4079285,0.10675244
E. globulus,17/01/2011,1,Elv,640,1094,Rewatered  drought,-0.933177874,0.164490128,641.9894483,1.067543012,0.711686319,6,0,1.420000017,20.51777267,20.32173347,20.14351845,638.8221436,639.3245239,14.66483879,16.76846695,60.7147522,69.42410278,299.3804626,0.056600727
E. globulus,17/01/2011,1,Elv,640,1094,Rewatered  drought,-0.954200523,0.164415105,642.2358686,1.067019143,0.711628741,6,0,1.420000017,20.51749992,20.32045555,20.14364243,638.7977295,639.3428955,14.66448498,16.76716614,60.71427536,69.41984558,299.3687134,0.037972555
E. globulus,17/01/2011,1,Elv,640,1094,Rewatered  drought,-0.939487582,0.164515849,642.0634028,1.06705269,0.711260607,6,0,1.420000017,20.51733589,20.31837845,20.14388466,638.8128052,639.3284912,14.66496563,16.76779366,60.71681213,69.42307281,299.3570251,0.101737492
E. globulus,17/01/2011,1,Elv,640,1094,Rewatered  drought,-0.94262725,0.164503983,642.1004474,1.06677059,0.711117051,6,0,1.420000017,20.51729965,20.31742287,20.14369202,638.8077393,639.3300781,14.66558266,16.76786232,60.71933746,69.42332458,299.3559265,0.123947695
E. globulus,17/01/2011,1,Elv,640,1094,Rewatered  drought,-0.977464997,0.164465941,642.5083415,1.06633245,0.710973131,6,0,1.420000017,20.51758003,20.31608391,20.14353752,638.7717285,639.3643799,14.66591263,16.76732635,60.71963882,69.41989136,299.3564453,0.125382051
E. globulus,17/01/2011,1,Elv,400,1123,Rewatered  drought,-0.558385156,0.016526132,450.6121643,0.645770627,0.107450689,6,0,1.420000017,20.59404373,20.98632813,19.99102592,399.4554138,400.4837036,18.20589828,18.4163475,75.04892731,75.9164505,300.7048645,0.229727685
E. globulus,17/01/2011,1,Elv,400,1123,Rewatered  drought,-0.515958145,0.017041477,444.9646487,0.645562279,0.110725747,6,0,1.420000017,20.59401894,20.98387718,19.99100494,399.5229492,400.4639282,18.19784737,18.41470146,75.01576996,75.90969849,300.7185974,0.20716846
E. globulus,17/01/2011,1,Elv,400,1123,Rewatered  drought,-0.527191692,0.016060951,449.0292323,0.645866162,0.10447582,6,0,1.420000017,20.59331322,20.98002243,19.99075508,399.4966125,400.4650574,18.20139122,18.40601921,75.03269958,75.87624359,300.7003174,0.226760298
E. globulus,17/01/2011,1,Elv,400,1123,Rewatered  drought,-0.401978027,0.014966579,439.4065395,0.645912201,0.097437709,6,0,1.420000017,20.59293365,20.97970009,19.99099541,399.7348328,400.4590454,18.2141571,18.40499687,75.08737183,75.87409973,300.70578,0.241600677
E. globulus,17/01/2011,1,Elv,400,1123,Rewatered  drought,-0.401809673,0.013683432,443.4383471,0.646388965,0.089228852,6,0,1.420000017,20.59288788,20.98159599,19.99097824,399.7756958,400.5061646,18.22822571,18.40299797,75.14616394,75.86666107,300.6888123,0.253473103
E. globulus,17/01/2011,1,Elv,400,1126,Well watered,-0.544008517,0.012245386,467.5438464,0.668693437,0.082693216,6,0,1.420000017,20.63385201,21.06676102,19.99098969,399.6437378,400.6630859,18.14949608,18.31147194,74.63130188,75.29734802,300.7077026,0.229136035
E. globulus,17/01/2011,1,Elv,400,1126,Well watered,-0.580207013,0.012942183,468.2388403,0.668783967,0.087367268,6,0,1.420000017,20.63393021,21.06422615,19.99094391,399.5913086,400.6791382,18.13547516,18.30660629,74.57359314,75.27729034,300.7092896,0.252287209
E. globulus,17/01/2011,1,Elv,400,1126,Well watered,-0.535985316,0.013543573,459.8467647,0.668496918,0.09134905,6,0,1.420000017,20.63396072,21.06235123,19.99078941,399.6946716,400.6911011,18.12761116,18.30654526,74.54130554,75.27709198,300.7032166,0.244569674
E. globulus,17/01/2011,1,Elv,400,1126,Well watered,-0.528626551,0.014000706,456.952637,0.668234987,0.094365182,6,0,1.420000017,20.63405037,21.06075478,19.99097252,399.7153625,400.6947021,18.12187386,18.30671692,74.51725769,75.27733612,300.7015686,0.239227384
E. globulus,17/01/2011,1,Elv,400,1126,Well watered,-0.547795552,0.014665799,456.3222169,0.667874384,0.09874874,6,0,1.420000017,20.63383293,21.05970192,19.99100304,399.6737976,400.6878662,18.11525726,18.3086834,74.4910965,75.28648376,300.7063599,0.217856526
E. globulus,17/01/2011,1,Elv,400,1129,Well watered,-0.633745855,0.089643997,409.0285552,0.552687267,0.474849964,6,0,1.420000017,20.59124565,20.89857101,19.99143982,399.8378296,400.7227173,18.28135872,19.21067429,75.37120819,79.20263672,300.6908264,0.239223421
E. globulus,17/01/2011,1,Elv,400,1129,Well watered,-0.678481753,0.089723826,409.8620521,0.552360911,0.474965271,6,0,1.420000017,20.59117126,20.89636993,19.99198341,399.7529297,400.7269287,18.28105736,19.21054268,75.37046051,79.2026062,300.7089539,0.255844235
E. globulus,17/01/2011,1,Elv,400,1129,Well watered,-0.653781471,0.090166157,409.3752711,0.551731079,0.476624899,6,0,1.420000017,20.59114075,20.89433289,19.99204445,399.8320007,400.7553406,18.28109169,19.21380043,75.37043762,79.21587372,300.7158203,0.253469825
E. globulus,17/01/2011,1,Elv,400,1129,Well watered,-0.705818227,0.090306111,410.3022499,0.551333844,0.476975645,6,0,1.420000017,20.59109306,20.8917141,19.99199867,399.7026367,400.7294922,18.28042603,19.21377182,75.36795044,79.21601868,300.73172,0.216666564
E. globulus,17/01/2011,1,Elv,400,1129,Well watered,-0.717099554,0.090097977,410.5663295,0.551294127,0.475906439,6,0,1.420000017,20.59112358,20.89066505,19.9918766,399.7043457,400.7545471,18.28129196,19.21255302,75.37145996,79.21092987,300.7296753,0.228538007
E. globulus,17/01/2011,1,Elv,400,1130,Sustained drought,-0.672893435,0.002498234,825.9152423,0.636153348,0.016160438,6,0,1.420000017,20.56756401,20.95173836,19.99142265,399.3371277,400.6668701,18.42937088,18.46102142,76.08758545,76.21825409,300.6981506,0.187241822
E. globulus,17/01/2011,1,Elv,400,1130,Sustained drought,-0.610171267,0.002112313,856.9306885,0.635988833,0.013664196,6,0,1.420000017,20.56758881,20.95116043,19.99146271,399.4693298,400.6759338,18.43503189,18.4617939,76.11077881,76.2212677,300.6933594,0.197672248
E. globulus,17/01/2011,1,Elv,400,1130,Sustained drought,-0.562938354,0.002262327,793.1590107,0.635832905,0.014629461,6,0,1.420000017,20.56759834,20.95065498,19.99187469,399.5582275,400.6697998,18.43389702,18.46254921,76.10617065,76.22446442,300.6966553,0.197078362
E. globulus,17/01/2011,1,Elv,400,1130,Sustained drought,-0.553132826,0.002182258,800.5388383,0.635494301,0.014104979,6,0,1.420000017,20.56752777,20.94877625,19.99152565,399.5830994,400.6755676,18.43546867,18.46309471,76.11284637,76.22690582,300.684967,0.203013867
E. globulus,17/01/2011,1,Elv,400,1130,Sustained drought,-0.505957284,0.001540542,919.8263578,0.635217656,0.009957416,6,0,1.420000017,20.56752777,20.94606209,19.99152565,399.6862793,400.6879272,18.44225121,18.46175385,76.14068604,76.22120667,300.684967,0.205388322
E. globulus,17/01/2011,1,Elv,400,1131,Rewatered  drought,-0.696104782,0.079799251,413.0428354,0.587236076,0.452043785,6,0,1.420000017,20.60323524,20.92806435,19.99109268,401.2607422,402.2868347,18.02755165,18.91245842,74.26515198,77.91056061,300.7059326,0.245161071
E. globulus,17/01/2011,1,Elv,400,1131,Rewatered  drought,-0.806702043,0.078446781,415.6873551,0.588007511,0.445363978,6,0,1.420000017,20.60273743,20.93063164,19.99124336,401.0945435,402.3466797,18.03664589,18.90852165,74.3055191,77.89738464,300.6915588,0.274840474
E. globulus,17/01/2011,1,Elv,400,1131,Rewatered  drought,-0.794847097,0.078501638,415.460164,0.58770882,0.445432509,6,0,1.420000017,20.60254097,20.93010139,19.99126625,401.1528015,402.381134,18.03870583,18.91066933,74.31499481,77.90727234,300.7069092,0.262372881
E. globulus,17/01/2011,1,Elv,400,1131,Rewatered  drought,-0.592068081,0.078683034,411.0419563,0.587022429,0.445889133,6,0,1.420000017,20.60216331,20.92957115,19.99100876,401.4699707,402.293396,18.04393005,18.91676712,74.33798218,77.93392944,300.7120361,0.276620924
E. globulus,17/01/2011,1,Elv,400,1131,Rewatered  drought,-0.621829938,0.077717077,411.782556,0.586675328,0.440439139,6,0,1.420000017,20.60238075,20.92800331,19.99134636,401.3570862,402.2442627,18.05575371,18.91787338,74.38556671,77.93730164,300.7287598,0.2576271
E. globulus,17/01/2011,1,Elv,400,1132,Sustained drought,-0.642498513,0.005830163,572.7134867,0.645853891,0.038198661,6,0,1.420000017,20.58245087,20.9949646,19.9918251,399.6392822,400.8907166,18.35481453,18.42962837,75.71312714,76.02172852,300.7037659,0.230324194
E. globulus,17/01/2011,1,Elv,400,1132,Sustained drought,-0.632646591,0.006032638,564.2398353,0.645805816,0.039516458,6,0,1.420000017,20.58259773,20.99328613,19.99194145,399.6818848,400.9125977,18.35007668,18.42747116,75.69319153,76.01243591,300.7056885,0.211327329
E. globulus,17/01/2011,1,Elv,400,1132,Sustained drought,-0.585599436,0.00565403,562.136898,0.645527459,0.037030244,6,0,1.420000017,20.58213043,20.99063873,19.99175453,399.7809448,400.9197693,18.35371017,18.4262352,75.71021271,76.00937653,300.706543,0.194112062
E. globulus,17/01/2011,1,Elv,400,1132,Sustained drought,-0.518760837,0.005367105,551.0595074,0.645620317,0.03516325,6,0,1.420000017,20.5819931,20.99134445,19.99189377,399.9088135,400.9157715,18.35753059,18.42639923,75.7265625,76.01065063,300.7056885,0.200047299
E. globulus,17/01/2011,1,Elv,400,1132,Sustained drought,-0.616923255,0.005914822,563.3499537,0.645701708,0.038741489,6,0,1.420000017,20.58168411,20.99279022,19.99214554,399.7436829,400.9436035,18.35180092,18.42767525,75.70487213,76.01787567,300.7149353,0.221415699
E. globulus,24/01/2011,8,Amb,640,1013,Rewatered drought,-0.486,0.0302,661,0.195,0.65,6,0,1.42,17.66,17.55,16.99,640.95,641.67,13.113,13.497,64.84,66.74,300.1,0
E. globulus,24/01/2011,8,Amb,640,1013,Rewatered drought,-0.481,0.0297,661,0.192,0.65,6,0,1.42,17.66,17.54,16.98,640.8,641.52,13.112,13.489,64.82,66.69,300.2,0
E. globulus,24/01/2011,8,Amb,640,1013,Rewatered drought,-0.481,0.0297,661,0.192,0.65,6,0,1.42,17.66,17.57,17,640.98,641.49,13.115,13.485,64.82,66.69,300,0
E. globulus,24/01/2011,8,Amb,640,1013,Rewatered drought,-0.353,0.0284,655,0.185,0.654,6,0,1.42,17.67,17.56,16.99,641.03,641.5,13.115,13.48,64.83,66.63,299.9,0
E. globulus,24/01/2011,8,Amb,640,1013,Rewatered drought,-0.353,0.0284,655,0.185,0.654,6,0,1.42,17.67,17.57,17,641.07,641.5,13.116,13.48,64.83,66.63,300.1,0
E. globulus,24/01/2011,8,Amb,640,1014,Rewatered drought,-0.811,0.0357,672,0.219,0.621,6,0,1.42,17.83,17.99,16.99,639.83,641.17,13.848,14.28,67.79,69.9,300.1,0
E. globulus,24/01/2011,8,Amb,640,1014,Rewatered drought,-0.849,0.0355,674,0.218,0.619,6,0,1.42,17.83,17.98,16.99,639.95,641.37,13.85,14.28,67.81,69.92,300.1,0
E. globulus,24/01/2011,8,Amb,640,1014,Rewatered drought,-0.849,0.0355,674,0.218,0.619,6,0,1.42,17.83,17.98,16.99,639.95,641.37,13.85,14.28,67.81,69.92,300.1,0
E. globulus,24/01/2011,8,Amb,640,1014,Rewatered drought,-0.849,0.0355,674,0.218,0.619,6,0,1.42,17.83,17.98,16.99,640.1,641.32,13.854,14.283,67.81,69.92,299.9,0
E. globulus,24/01/2011,8,Amb,640,1014,Rewatered drought,-0.793,0.0356,671,0.218,0.62,6,0,1.42,17.84,17.98,16.99,639.93,641.24,13.853,14.283,67.79,69.9,300,0
E. globulus,24/01/2011,8,Amb,640,1016,Sustained drought,-0.46,0.00138,1.17E+03,0.0069,0.495,6,0,1.42,17.95,18.03,16.98,639.17,640.08,15.703,15.716,76.36,76.43,300.1,0
E. globulus,24/01/2011,8,Amb,640,1016,Sustained drought,-0.568,0.00162,1.19E+03,0.00813,0.494,6,0,1.42,17.95,18.02,16.99,639.06,640.19,15.701,15.717,76.36,76.44,299.8,0
E. globulus,24/01/2011,8,Amb,640,1016,Sustained drought,-0.619,0.0023,1.07E+03,0.0115,0.495,6,0,1.42,17.95,18.03,17,638.97,640.19,15.698,15.72,76.34,76.45,300.1,1
E. globulus,24/01/2011,8,Amb,640,1016,Sustained drought,-0.542,0.00164,1.16E+03,0.00826,0.496,6,0,1.42,17.95,18.03,16.99,638.94,640.01,15.699,15.715,76.36,76.44,300.2,0
E. globulus,24/01/2011,8,Amb,640,1016,Sustained drought,-0.542,0.00164,1.16E+03,0.00826,0.496,6,0,1.42,17.95,18.03,16.99,638.99,640.07,15.703,15.714,76.36,76.44,300,0
E. globulus,24/01/2011,8,Amb,640,1018,Well watered,-0.847,0.0848,653,0.397,0.489,6,0,1.42,17.98,18.13,16.99,640.33,641.51,14.856,15.636,72.15,75.94,300.1,1
E. globulus,24/01/2011,8,Amb,640,1018,Well watered,-0.847,0.0848,653,0.397,0.489,6,0,1.42,17.98,18.13,16.99,640.33,641.51,14.856,15.636,72.15,75.94,300.1,1
E. globulus,24/01/2011,8,Amb,640,1018,Well watered,-0.838,0.084,653,0.393,0.489,6,0,1.42,17.98,18.12,16.99,640.48,641.65,14.856,15.63,72.17,75.93,300,1
E. globulus,24/01/2011,8,Amb,640,1018,Well watered,-0.765,0.0832,652,0.389,0.489,6,0,1.42,17.98,18.11,16.99,640.49,641.52,14.857,15.623,72.17,75.9,300.1,0
E. globulus,24/01/2011,8,Amb,640,1018,Well watered,-0.765,0.0832,652,0.389,0.489,6,0,1.42,17.98,18.12,16.99,640.45,641.4,14.86,15.623,72.17,75.9,300,0
E. globulus,24/01/2011,8,Amb,640,1024,Sustained drought,-0.545,0.00203,1.06E+03,0.0147,0.713,6,0,1.42,17.77,17.87,16.99,640.41,641.48,13.328,13.357,65.49,65.63,300.1,0
E. globulus,24/01/2011,8,Amb,640,1024,Sustained drought,-0.474,0.00205,1.00E+03,0.0148,0.712,6,0,1.42,17.76,17.87,16.99,640.43,641.36,13.329,13.358,65.51,65.66,300.1,0
E. globulus,24/01/2011,8,Amb,640,1024,Sustained drought,-0.474,0.00205,1.00E+03,0.0148,0.712,6,0,1.42,17.76,17.87,16.99,640.43,641.36,13.329,13.358,65.51,65.66,300.1,0
E. globulus,24/01/2011,8,Amb,640,1024,Sustained drought,-0.474,0.00205,1.00E+03,0.0148,0.712,6,0,1.42,17.77,17.87,16.99,640.54,641.21,13.33,13.362,65.51,65.66,300,0
E. globulus,24/01/2011,8,Amb,640,1024,Sustained drought,-0.491,0.00168,1.10E+03,0.0122,0.713,6,0,1.42,17.76,17.87,16.99,640.52,641.49,13.331,13.355,65.52,65.64,300.1,0
E. globulus,24/01/2011,8,Amb,400,1049,Well watered,-0.328775911,0.024463082,416.5704067,0.860466517,0.210039264,6,0,1.420000017,17.73264694,18.92175865,17.07274628,399.9555969,400.444397,12.88779449,13.30183315,63.4576683,65.49633789,300.3275452,-0.031718876
E. globulus,24/01/2011,8,Amb,400,1049,Well watered,-0.40869654,0.024443699,421.9523786,0.860041642,0.209771225,6,0,1.420000017,17.73339462,18.91974068,17.07336617,399.8876038,400.5361938,12.8897953,13.30327129,63.46473312,65.50054169,300.3520203,-0.044665687
E. globulus,24/01/2011,8,Amb,400,1049,Well watered,-0.485697018,0.024491805,427.0482859,0.859643195,0.210079355,6,0,1.420000017,17.73309135,18.91808891,17.07355309,399.8112793,400.6134033,12.89089203,13.30497074,63.47143173,65.51024628,300.3548584,-0.034308616
E. globulus,24/01/2011,8,Amb,400,1049,Well watered,-0.479046771,0.024488755,426.6224925,0.859387927,0.209990782,6,0,1.420000017,17.73423767,18.91918564,17.07467842,399.8310852,400.6199341,12.8950758,13.30894756,63.48775864,65.52542114,300.3771362,-0.091272458
E. globulus,24/01/2011,8,Amb,400,1049,Well watered,-0.429424855,0.024254259,423.5852977,0.859507949,0.208043484,6,0,1.420000017,17.73356628,18.91864967,17.07462692,399.8896484,400.5809937,12.89702034,13.30707932,63.49972916,65.51869202,300.3592834,-0.116517119
E. globulus,24/01/2011,8,Amb,400,1051,Rewatered  drought,-0.711122641,0.017092115,462.750484,0.81388325,0.139548323,6,0,1.420000017,17.76538849,19.05212784,17.07123566,399.888092,401.1970215,13.66727638,13.94219971,67.17105103,68.52223206,300.3078308,0.020714562
E. globulus,24/01/2011,8,Amb,400,1051,Rewatered  drought,-0.711122641,0.017092115,462.750484,0.81388325,0.139548323,6,0,1.420000017,17.76538849,19.05212784,17.07123566,399.888092,401.1970215,13.66727638,13.94219971,67.17105103,68.52223206,300.3078308,0.020714562
E. globulus,24/01/2011,8,Amb,400,1051,Rewatered  drought,-0.681052527,0.017011958,460.1756857,0.813860894,0.138897621,6,0,1.420000017,17.76545334,19.05110359,17.07111549,399.8988037,401.1482849,13.66734982,13.94101238,67.17114258,68.51612091,300.2849426,0.034308456
E. globulus,24/01/2011,8,Amb,400,1051,Rewatered  drought,-0.689852419,0.016940685,461.2880495,0.813874229,0.13832477,6,0,1.420000017,17.76532555,19.05119514,17.07162857,399.8916321,401.1590881,13.66847897,13.94099903,67.17726135,68.51663208,300.3002014,-0.00388401
E. globulus,24/01/2011,8,Amb,400,1051,Rewatered  drought,-0.733409731,0.017039283,465.0719677,0.813809609,0.139109561,6,0,1.420000017,17.76556206,19.05135536,17.0723896,399.8589478,401.2127686,13.66782379,13.94188595,67.17293549,68.51985931,300.3043823,-0.033661436
E. globulus,24/01/2011,8,Amb,400,1055,Well watered,-0.616993342,0.030057815,429.2186778,0.751531398,0.224602742,6,0,1.420000017,17.80459023,19.02015686,17.07227898,399.77948,400.8322754,14.07525063,14.51745796,69.01700592,71.18533325,300.3234863,0.050491326
E. globulus,24/01/2011,8,Amb,400,1055,Well watered,-0.592365616,0.02983229,428.114952,0.7514956,0.222942002,6,0,1.420000017,17.8037529,19.01994705,17.07221031,399.8129578,400.8179626,14.07858372,14.51755428,69.03684998,71.18941498,300.3009033,0.058259618
E. globulus,24/01/2011,8,Amb,400,1055,Well watered,-0.633087968,0.029901443,430.3022373,0.751352476,0.22340603,6,0,1.420000017,17.80389023,19.01959801,17.07219505,399.7871094,400.8730774,14.07864475,14.51852703,69.03643036,71.19345093,300.3019409,0.042076331
E. globulus,24/01/2011,8,Amb,400,1055,Well watered,-0.656815258,0.029870292,431.6545631,0.751310481,0.223165783,6,0,1.420000017,17.80411339,19.01888466,17.07195091,399.7709045,400.9043884,14.07860565,14.5179882,69.03516388,71.18968964,300.320343,0.048549838
E. globulus,24/01/2011,8,Amb,400,1055,Well watered,-0.674591619,0.029861042,432.6365203,0.751210409,0.223068666,6,0,1.420000017,17.80413437,19.01827812,17.07194138,399.7421265,400.9111633,14.07899857,14.51817608,69.03688812,71.1904068,300.3297424,0.044665951
